"","x"
"3696",8979650
"3697",49137362
"3698",59427681
"3699",1538494
"3700",19844172
"3701",83151894
"3702",30053396
"3703",219861419
"3704",37330364
"3705",21250821
"3706",5260382
"3707",32383410
"3708",83196118
"3709",222441449
"3710",7636627
"3711",7195417
"3712",8356519
"3713",108545595
"3714",108545338
"3715",11284507
"3716",13459706
"3717",208916488
"3718",5865079
"3719",22317685
"3720",7243400
"3721",720218
"3722",3730115
"3723",97464430
"3724",8120461
"3725",31379141
"3726",1498790
"3727",274964
"3728",21797630
"3729",19167898
"3730",7599975
"3731",83362765
"3732",15907239
"3733",15006222
"3734",51939593
"3735",77171536
"3736",8813181
"3737",17650373
"3738",42351702
"3739",83300524
"3740",708600
"3741",9010651
"3742",2105247
"3743",219809638
"3744",1790715
"3745",4510334
"3746",215772600
"3747",1373730
"3748",5785030
"3749",1304430
"3750",211729621
"3751",89118457
"3752",4790559
"3753",219410211
"3754",6172536
"3755",34422132
"3756",8115327
"3757",42414141
"3758",7319513
"3759",207369796
"3760",2147191
"3761",33690540
"3762",2192980
"3763",7228294
"3764",18278707
"3765",2544461
"3766",23447136
"3767",18429335
"3768",708572
"3769",197504470
"3770",57556655
"3771",6434422
"3772",1840900
"3773",25145603
"3774",75586942
"3775",33663117
"3776",25174160
"3777",128437377
"3778",197620479
"3779",5204109
"3780",35319293
"3781",195513917
"3782",194270808
"3783",8360750
"3784",18404258
"3785",3579300
"3786",211968284
"3787",7436423
"3788",117453935
"3789",32639293
"3790",57196014
"3791",6509961
"3792",211531390
"3793",35027728
"3794",6358860
"3795",10079922
"3796",16034447
"3797",4709413
"3798",5937748
"3799",144592519
"3800",198741725
"3801",188350450
"3802",88817224
"3803",17033525
"3804",7279465
"3805",210948403
"3806",214659669
"3807",17823156
"3808",40630974
"3809",207963803
"3810",3544609
"3811",193273120
"3812",196591633
"3813",192647555
"3814",220679486
"3815",209165234
"3816",211692364
"3817",6427170
"3818",7759580
"3819",19655271
"3820",35155011
"3821",31213468
"3822",3279712
"3823",196736723
"3824",82996397
"3825",21181349
"3826",221025016
"3827",193992009
"3828",184295022
"3829",36014589
"3830",88991338
"3831",207766742
"3832",193324767
"3833",221809844
"3834",8316134
"3835",212767369
"3836",104264025
"3837",34728787
"3838",220468188
"3839",141691617
"3840",196031814
"3841",45456
"3842",21554688
"3843",198548434
"3844",141396967
"3845",207898212
"3846",93732013
"3847",192589805
"3848",8582680
"3849",7823377
"3850",212131028
"3851",5619705
"3852",59395598
"3853",30280312
"3854",24862015
"3855",212355569
"3856",19761579
"3857",198291372
"3858",8316464
"3859",5787222
"3860",30528432
"3861",209360969
"3862",6990827
"3863",36247816
"3864",141604431
"3865",16347374
"3866",208271933
"3867",222324285
"3868",19885661
"3869",67238211
"3870",17844093
"3871",32276889
"3872",2178663
"3873",30721216
"3874",213543343
"3875",1089583
"3876",209503218
"3877",211749468
"3878",34953081
"3879",34061413
"3880",5154662
"3881",197981400
"3882",3923881
"3883",3047014
"3884",36139925
"3885",67841673
"3886",97434273
"3887",74174637
"3888",43898563
"3889",144490619
"3890",19545396
"3891",88829764
"3892",5094348
"3893",19577337
"3894",214489439
"3895",19420923
"3896",57587349
"3897",193427316
"3898",193380614
"3899",194612189
"3900",7988616
"3901",17093085
"3902",19830578
"3903",216611155
"3904",7480920
"3905",194047143
"3906",4720582
"3907",74082622
"3908",192869462
"3909",19659152
"3910",30980428
"3911",18153495
"3912",207975144
"3913",8478998
"3914",18181517
"3915",32214921
"3916",20542521
"3917",19544021
"3918",73980958
"3919",6342560
"3920",19367061
"3921",10141393
"3922",30018636
"3923",222461875
"3924",194715136
"3925",36734916
"3926",220743066
"3927",53106821
"3928",33660077
"3929",8919808
"3930",32010339
"3931",7470213
"3932",4765212
"3933",195669103
"3934",216461433
"3935",216923434
"3936",215244042
"3937",82012111
"3938",35010285
"3939",31890992
"3940",213139042
"3941",68037201
"3942",688144
"3943",216995192
"3944",211815760
"3945",135090694
"3946",141761710
"3947",97503138
"3948",48004487
"3949",218417883
"3950",16601771
"3951",221090536
"3952",141354576
"3953",211636570
"3954",6515878
"3955",210393735
"3956",211772435
"3957",210106428
"3958",25136795
"3959",15517700
"3960",31038104
"3961",22539273
"3962",9551794
"3963",19909827
"3964",213706515
"3965",193870147
"3966",83179281
"3967",4228459
"3968",36742903
"3969",30852770
"3970",195413951
"3971",81854130
"3972",194832507
"3973",197254800
"3974",217763024
"3975",17993677
"3976",19256366
"3977",221557131
"3978",6865380
"3979",8205771
"3980",199487077
"3981",4217450
"3982",755514
"3983",33107450
"3984",221168577
"3985",73366588
"3986",15664281
"3987",17469150
"3988",21751382
"3989",20449880
"3990",707505
"3991",207586570
"3992",209902
"3993",221664553
"3994",195461087
"3995",15935928
"3996",208939330
"3997",196212316
"3998",19619221
"3999",207962126
"4000",218599680
"4001",219391194
"4002",23190409
"4003",21022520
"4004",207921250
"4005",1765586
"4006",9669163
"4007",34137573
"4008",97455067
"4009",16899429
"4010",19647618
"4011",215583244
"4012",82953631
"4013",7654098
"4014",25154147
"4015",13946540
"4016",31735065
"4017",18261077
"4018",3737899
"4019",53970680
"4020",74055173
"4021",13497402
"4022",11451791
"4023",9109234
"4024",13672065
"4025",11377425
"4026",20620243
"4027",14577491
"4028",57260730
"4029",23155990
"4030",22892841
"4031",192576828
"4032",83032121
"4033",4840131
"4034",18891502
"4035",13518772
"4036",1962493
"4037",10865908
"4038",10018999
"4039",3467094
"4040",15874015
"4041",14115068
"4042",9949692
"4043",19657283
"4044",11065654
"4045",7650573
"4046",4953465
"4047",209543827
"4048",4974936
"4049",8137031
"4050",7378822
"4051",9750989
"4052",10708626
"4053",59411939
"4054",10947141
"4055",86273049
"4056",13707245
"4057",12201446
"4058",53965686
"4059",10852582
"4060",7662183
"4061",199060603
"4062",11002820
"4063",88776197
"4064",23972139
"4065",207656302
"4066",21178711
"4067",196087023
"4068",22626798
"4069",7630887
"4070",19310486
"4071",20584345
"4072",25145369
"4073",8530579
"4074",4026044
"4075",30489141
"4076",5503896
"4077",218563568
"4078",90233824
"4079",19130773
"4080",97407868
"4081",21178393
"4082",17335870
"4083",222367059
"4084",195168695
"4085",6760765
"4086",57423040
"4087",6714240
"4088",21166188
"4089",9907676
"4090",746924
"4091",21163608
"4092",17756144
"4093",22170680
"4094",5916000
"4095",35500448
"4096",3291155
"4097",701854
"4098",108474536
"4099",4707952
"4100",6549298
"4101",4695772
"4102",3952168
"4103",8410044
"4104",45776438
"4105",54025257
"4106",13315457
"4107",7425856
"4108",1650323
"4109",4829162
"4110",13887129
"4111",3298380
"4112",31574897
"4113",47289454
"4114",7970019
"4115",8089140
"4116",3888618
"4117",19538895
"4118",220721724
"4119",2347843
"4120",21137980
"4121",5939894
"4122",30827021
"4123",8783524
"4124",226239
"4125",89088399
"4126",1567856
"4127",21181031
"4128",7978778
"4129",4740164
"4130",209454409
"4131",1942994
"4132",6448628
"4133",18406052
"4134",2395306
"4135",7980657
"4136",4835459
"4137",26030534
"4138",36747777
"4139",18566076
"4140",15154624
"4141",1604862
"4142",2866610
"4143",1575575
"4144",6357541
"4145",2775530
"4146",3287587
"4147",8757969
"4148",21173416
"4149",700340
"4150",88729187
"4151",759284
"4152",1219228
"4153",700888
"4154",215710232
"4155",7256847
"4156",88646636
"4157",9559672
"4158",21744853
"4159",3873895
"4160",123848852
"4161",21171122
"4162",8550395
"4163",2849412
"4164",3185624
"4165",219299160
"4166",1870420
"4167",7405505
"4168",57477854
"4169",8662350
"4170",20543482
"4171",18993994
"4172",706386
"4173",3945016
"4174",21167770
"4175",7622892
"4176",7608905
"4177",1572631
"4178",8792927
"4179",37385298
"4180",1970008
"4181",7053032
"4182",17756117
"4183",8442868
"4184",4790092
"4185",82962192
"4186",37413661
"4187",9366723
"4188",3323544
"4189",7325236
"4190",57242546
"4191",221431465
"4192",4708086
"4193",33013859
"4194",15844124
"4195",213333751
"4196",13422
"4197",83325139
"4198",7999180
"4199",4702493
"4200",5338277
"4201",6747675
"4202",7435780
"4203",8758086
"4204",3999153
"4205",8396923
"4206",67590644
"4207",113139909
"4208",211539577
"4209",4044319
"4210",4696485
"4211",86181069
"4212",21178155
"4213",88892362
"4214",2000093
"4215",210086568
"4216",21171593
"4217",8723024
"4218",8094232
"4219",212776415
"4220",128710680
"4221",6492987
"4222",214112021
"4223",65245256
"4224",36373949
"4225",7037765
"4226",2418423
"4227",21182017
"4228",57457777
"4229",7440822
"4230",1960610
"4231",25122488
"4232",9229239
"4233",5728621
"4234",14002471
"4235",19205114
"4236",4718163
"4237",2214981
"4238",21170040
"4239",8535950
"4240",22155347
"4241",37538022
"4242",24532003
"4243",19852318
"4244",3092266
"4245",31250149
"4246",5381127
"4247",8786779
"4248",3945022
"4249",18260268
"4250",20211595
"4251",700925
"4252",8389785
"4253",3808020
"4254",1704388
"4255",36296167
"4256",36288227
"4257",2510928
"4258",198212646
"4259",3901385
"4260",13837885
"4261",30020303
"4262",33686832
"4263",196273387
"4264",207403704
"4265",6530304
"4266",83213467
"4267",22147655
"4268",11157952
"4269",86202554
"4270",198703012
"4271",21949236
"4272",21147050
"4273",4705305
"4274",7464184
"4275",195346337
"4276",41567554
"4277",17655458
"4278",218708012
"4279",195568400
"4280",33073928
"4281",221891191
"4282",19469891
"4283",32087474
"4284",35210229
"4285",193886875
"4286",36067494
"4287",34056956
"4288",141545930
"4289",218094137
"4290",215656877
"4291",30849653
"4292",36316760
"4293",196343097
"4294",32810191
"4295",211594096
"4296",32444247
"4297",19963482
"4298",222242783
"4299",7427130
"4300",17317644
"4301",67490722
"4302",221504065
"4303",213366168
"4304",215690878
"4305",35710539
"4306",217467754
"4307",115234912
"4308",146172348
"4309",35936189
"4310",198582927
"4311",220659055
"4312",216529394
"4313",59427861
"4314",30810566
"4315",211792913
"4316",17573539
"4317",222282114
"4318",52240663
"4319",220554135
"4320",218912023
"4321",33322547
"4322",92039455
"4323",198771700
"4324",5992541
"4325",18018374
"4326",67430714
"4327",48548946
"4328",60586199
"4329",218264976
"4330",194654519
"4331",34526692
"4332",31093873
"4333",219444430
"4334",220291276
"4335",217625280
"4336",6349890
"4337",220791037
"4338",141702538
"4339",83196528
"4340",221309464
"4341",187285624
"4342",211558180
"4343",37308710
"4344",141846621
"4345",37135382
"4346",17530289
"4347",31021788
"4348",6410365
"4349",9914547
"4350",7476583
"4351",34173958
"4352",252857
"4353",220432454
"4354",8114071
"4355",7503517
"4356",8985342
"4357",192552549
"4358",83076074
"4359",6600795
"4360",208605113
"4361",19485883
"4362",37343609
"4363",209110275
"4364",219917478
"4365",14018774
"4366",30812761
"4367",19552015
"4368",36634996
"4369",214983924
"4370",544206
"4371",26035183
"4372",15779632
"4373",215069865
"4374",31434515
"4375",2585577
"4376",208034595
"4377",32504216
"4378",192584405
"4379",7678930
"4380",8823229
"4381",34541122
"4382",6717560
"4383",42116019
"4384",30197029
"4385",89104849
"4386",16899514
"4387",1827045
"4388",87058244
"4389",222437270
"4390",34436472
"4391",2493487
"4392",4966449
"4393",37479538
"4394",218316240
"4395",19114876
"4396",31940060
"4397",19004164
"4398",220867792
"4399",30909449
"4400",18299449
"4401",4870508
"4402",65237427
"4403",19356536
"4404",67865076
"4405",30224719
"4406",108475384
"4407",10444811
"4408",195138884
"4409",30797436
"4410",32290169
"4411",197493959
"4412",33693731
"4413",193824824
"4414",65330262
"4415",17046151
"4416",32674451
"4417",86023450
"4418",44844674
"4419",5812903
"4420",60044063
"4421",219232881
"4422",216509509
"4423",9269080
"4424",9931509
"4425",199626268
"4426",17473503
"4427",36237764
"4428",10439290
"4429",141867237
"4430",31591110
"4431",8371217
"4432",194194989
"4433",17797564
"4434",221588352
"4435",31060271
"4436",219480949
"4437",193343634
"4438",67524326
"4439",19426999
"4440",17301766
"4441",35990793
"4442",88981613
"4443",8539344
"4444",199325868
"4445",636153
"4446",7645141
"4447",105263578
"4448",35030859
"4449",32271878
"4450",18011735
"4451",19516980
"4452",15698756
"4453",214520621
"4454",32453748
"4455",31850928
"4456",17878542
"4457",65277278
"4458",222371157
"4459",31585151
"4460",31966281
"4461",32325322
"4462",195157610
"4463",196911460
"4464",962840
"4465",97449596
"4466",65071363
"4467",66848572
"4468",141674871
"4469",82922058
"4470",194564750
"4471",19816908
"4472",15799427
"4473",16612198
"4474",35349193
"4475",20070233
"4476",21168131
"4477",32983006
"4478",32838042
"4479",8232403
"4480",93712911
"4481",33032087
"4482",36775259
"4483",42383169
"4484",15111978
"4485",17396679
"4486",8313200
"4487",221717234
"4488",40615725
"4489",212865231
"4490",32450269
"4491",78176888
"4492",4716224
"4493",4709186
"4494",747976
"4495",1939650
"4496",57310884
"4497",33357366
"4498",74020569
"4499",30944016
"4500",32663317
"4501",208188357
"4502",212282906
"4503",83184385
"4504",35081834
"4505",214880190
"4506",4701595
"4507",2288588
"4508",212061600
"4509",60526165
"4510",36574366
"4511",5981720
"4512",6005702
"4513",83197193
"4514",86026816
"4515",33792321
"4516",35711051
"4517",17742383
"4518",213496909
"4519",17040847
"4520",219303746
"4521",44733706
"4522",212577880
"4523",31572305
"4524",21167934
"4525",210089691
"4526",8156849
"4527",263755
"4528",212501704
"4529",83033332
"4530",57322713
"4531",220721180
"4532",44651030
"4533",210630472
"4534",66789480
"4535",33105173
"4536",37411048
"4537",32982708
"4538",222264108
"4539",36378318
"4540",16795349
"4541",35452485
"4542",8668223
"4543",10351343
"4544",221851923
"4545",218065121
"4546",195698153
"4547",82936648
"4548",36732538
"4549",221729259
"4550",53950844
"4551",212264005
"4552",2017862
"4553",6740230
"4554",21138958
"4555",1606772
"4556",16908411
"4557",19160825
"4558",21173518
"4559",219326118
"4560",1534244
"4561",3899864
"4562",198540878
"4563",88844341
"4564",40600007
"4565",4718339
"4566",1792483
"4567",35135497
"4568",33885979
"4569",198417103
"4570",9333772
"4571",1477692
"4572",18571110
"4573",93732548
"4574",675743
"4575",21171558
"4576",83237972
"4577",15769952
"4578",18075866
"4579",22959465
"4580",32892967
"4581",2805511
"4582",193948821
"4583",8327320
"4584",4721698
"4585",5986653
"4586",83022535
"4587",141935494
"4588",4922764
"4589",54617491
"4590",30860346
"4591",128449470
"4592",31091420
"4593",73348342
"4594",209827255
"4595",220028464
"4596",192850935
"4597",97455807
"4598",216072619
"4599",20431771
"4600",197437868
"4601",17546456
"4602",21152976
"4603",30854773
"4604",23438835
"4605",7997153
"4606",31688432
"4607",24972621
"4608",1625384
"4609",196949039
"4610",31891353
"4611",196858106
"4612",97482955
"4613",17622107
"4614",34773313
"4615",18547622
"4616",44638556
"4617",9669523
"4618",220508876
"4619",21158848
"4620",31265196
"4621",37121944
"4622",210590429
"4623",1592304
"4624",700294
"4625",219359974
"4626",2279560
"4627",210814472
"4628",21133797
"4629",1836522
"4630",65365825
"4631",218094377
"4632",31694606
"4633",18926975
"4634",1973431
"4635",218540758
"4636",6378505
"4637",218773793
"4638",195851722
"4639",8327733
"4640",9632572
"4641",31010873
"4642",217229989
"4643",221634015
"4644",4709355
"4645",4713620
"4646",32751653
"4647",212332482
"4648",81894226
"4649",30623834
"4650",141544464
"4651",1810470
"4652",9330699
"4653",53971044
"4654",18372566
"4655",213173898
"4656",211640764
"4657",15147420
"4658",221776567
"4659",18836466
"4660",197238797
"4661",81907973
"4662",32179760
"4663",700491
"4664",17908658
"4665",36422641
"4666",209155918
"4667",195425641
"4668",1972398
"4669",21162130
"4670",57385397
"4671",218124123
"4672",33506738
"4673",221934037
"4674",222470868
"4675",7477811
"4676",1936399
"4677",218707895
"4678",215760532
"4679",37359779
"4680",57183219
"4681",15431077
"4682",57368715
"4683",65074775
"4684",41769032
"4685",35509914
"4686",5376607
"4687",19964806
"4688",36308035
"4689",88678282
"4690",33769594
"4691",216377314
"4692",217699007
"4693",149479384
"4694",17799760
"4695",194417702
"4696",7778458
"4697",4717517
"4698",35708791
"4699",208661313
"4700",36898807
"4701",20605088
"4702",32292250
"4703",18250535
"4704",221574707
"4705",73342989
"4706",18657067
"4707",222498976
"4708",88937550
"4709",5395462
"4710",7123652
"4711",5534555
"4712",7786373
"4713",18683018
"4714",1793700
"4715",199487719
"4716",42095609
"4717",2669189
"4718",651828
"4719",210750814
"4720",15158128
"4721",4711857
"4722",66797731
"4723",83333678
"4724",195511117
"4725",65321351
"4726",36023169
"4727",19382490
"4728",5214584
"4729",88638796
"4730",289658
"4731",30281105
"4732",221404601
"4733",50366234
"4734",197218511
"4735",220977298
"4736",64247300
"4737",207686885
"4738",1784374
"4739",218501751
"4740",212468857
"4741",220522096
"4742",74025845
"4743",31086502
"4744",1610646
"4745",21182730
"4746",25124964
"4747",219646786
"4748",2827137
"4749",703139
"4750",432097
"4751",81853985
"4752",42386784
"4753",119651836
"4754",8181401
"4755",8756805
"4756",85066590
"4757",769068
"4758",220734245
"4759",19781054
"4760",21071340
"4761",74166574
"4762",193767586
"4763",4737635
"4764",20525399
"4765",217715587
"4766",20135708
"4767",2812250
"4768",219680402
"4769",44665324
"4770",33696761
"4771",88712758
"4772",5538627
"4773",8357502
"4774",30064813
"4775",34017049
"4776",19713216
"4777",194884987
"4778",8409547
"4779",24718774
"4780",6673250
"4781",199641456
"4782",31894445
"4783",19380632
"4784",97414340
"4785",1485256
"4786",22645392
"4787",85098806
"4788",25216554
"4789",57210989
"4790",5790302
"4791",141342884
"4792",57271560
"4793",54572303
"4794",738393
"4795",9690124
"4796",66905738
"4797",17391841
"4798",67094978
"4799",15156547
"4800",141826726
"4801",34524429
"4802",2200634
"4803",8258562
"4804",2145386
"4805",144559500
"4806",195627901
"4807",58778
"4808",10568778
"4809",37101880
"4810",16959603
"4811",30691118
"4812",33970906
"4813",141254893
"4814",193883637
"4815",21174355
"4816",218935799
"4817",221856196
"4818",36442698
"4819",141831026
"4820",4766689
"4821",42052926
"4822",222110219
"4823",361317
"4824",88777608
"4825",291991
"4826",212245628
"4827",31393342
"4828",157829493
"4829",36874629
"4830",6408322
"4831",33393183
"4832",210421138
"4833",196691065
"4834",220599367
"4835",7190154
"4836",1773026
"4837",20204015
"4838",212304364
"4839",193881897
"4840",34687643
"4841",54369614
"4842",221608927
"4843",83358533
"4844",37001667
"4845",20573262
"4846",86027454
"4847",35368908
"4848",40632808
"4849",57310048
"4850",10377794
"4851",8745397
"4852",54574542
"4853",211776386
"4854",1527310
"4855",1990588
"4856",26519371
"4857",33338553
"4858",52717513
"4859",11188423
"4860",78166017
"4861",59417333
"4862",9004616
"4863",7492100
"4864",83079586
"4865",36866533
"4866",7579724
"4867",216692912
"4868",36195235
"4869",196796926
"4870",23157523
"4871",195892225
"4872",211835116
"4873",78135226
"4874",4920873
"4875",4857909
"4876",141658136
"4877",209927386
"4878",8779886
"4879",34488597
"4880",31903432
"4881",4838901
"4882",4822937
"4883",24725066
"4884",8337581
"4885",72402586
"4886",7979424
"4887",11103377
"4888",197499684
"4889",21455281
"4890",214359575
"4891",23435977
"4892",51942289
"4893",8732007
"4894",7459218
"4895",1401805
"4896",37433262
"4897",7700162
"4898",53923192
"4899",16951956
"4900",5973481
"4901",36363801
"4902",212061429
"4903",8283137
"4904",66870323
"4905",4979543
"4906",35645352
"4907",45502939
"4908",209307412
"4909",83348412
"4910",141155048
"4911",24736463
"4912",83256288
"4913",6346268
"4914",2578305
"4915",8085789
"4916",8142683
"4917",35541428
"4918",23447203
"4919",18001039
"4920",32977255
"4921",42782762
"4922",9644156
"4923",218681938
"4924",34009299
"4925",108547204
"4926",108455065
"4927",2079971
"4928",1214383
"4929",6813142
"4930",192919021
"4931",24900359
"4932",16221423
"4933",22421172
"4934",5914755
"4935",2455800
"4936",13560956
"4937",194612958
"4938",7440061
"4939",7505535
"4940",8363093
"4941",108455543
"4942",15679202
"4943",1613646
"4944",215374399
"4945",108477097
"4946",6074303
"4947",216328504
"4948",19388903
"4949",21181228
"4950",31535399
"4951",20412829
"4952",193557714
"4953",7487367
"4954",50462835
"4955",7528130
"4956",2036385
"4957",192551140
"4958",34490301
"4959",108473655
"4960",16081184
"4961",210512096
"4962",108545119
"4963",5921462
"4964",7109758
"4965",9102022
"4966",6429191
"4967",1601307
"4968",4719732
"4969",57320764
"4970",8933490
"4971",213055400
"4972",57282178
"4973",7696501
"4974",1599682
"4975",36921733
"4976",4697105
"4977",193229115
"4978",4795101
"4979",220453157
"4980",32081753
"4981",8646261
"4982",34773560
"4983",6978637
"4984",90292197
"4985",6715833
"4986",2432394
"4987",4916828
"4988",3467196
"4989",8361018
"4990",33758680
"4991",221908176
"4992",8651008
"4993",74964623
"4994",32909569
"4995",89014497
"4996",8521152
"4997",7330535
"4998",6736085
"4999",74941278
"5000",21170003
"5001",108097963
"5002",44826286
"5003",6750378
"5004",108474109
"5005",519509
"5006",13597766
"5007",24728147
"5008",20459056
"5009",32659037
"5010",194465237
"5011",196349417
"5012",405702
"5013",15952578
"5014",36269888
"5015",8009045
"5016",53911821
"5017",701698
"5018",1136514
"5019",33923326
"5020",21800685
"5021",194831196
"5022",8722354
"5023",4665154
"5024",17357713
"5025",18615747
"5026",141548591
"5027",11105785
"5028",18164697
"5029",22703702
"5030",26024732
"5031",20293494
"5032",34964776
"5033",273894
"5034",37123038
"5035",193292087
"5036",35031407
"5037",57535232
"5038",5910770
"5039",701537
"5040",18237564
"5041",140985095
"5042",704568
"5043",4044261
"5044",30765879
"5045",190945169
"5046",141928458
"5047",19254829
"5048",140794977
"5049",36034673
"5050",194135995
"5051",7598519
"5052",7789507
"5053",3900303
"5054",19174501
"5055",1956639
"5056",8106423
"5057",17304304
"5058",36792600
"5059",194172844
"5060",18193684
"5061",32441575
"5062",642568
"5063",89047110
"5064",210802877
"5065",192685396
"5066",30529409
"5067",210672369
"5068",1000846
"5069",214714622
"5070",17086335
"5071",67868766
"5072",16783899
"5073",30401752
"5074",4939649
"5075",140907483
"5076",7816013
"5077",31194160
"5078",18698358
"5079",1885405
"5080",97542734
"5081",141291465
"5082",208330722
"5083",31656075
"5084",213710179
"5085",9083576
"5086",32584611
"5087",19332848
"5088",35023292
"5089",192731527
"5090",36074826
"5091",81844682
"5092",214693434
"5093",218706004
"5094",31531319
"5095",20165915
"5096",208101128
"5097",36674792
"5098",18160467
"5099",34287640
"5100",25998952
"5101",207696759
"5102",42092380
"5103",57601211
"5104",6991061
"5105",197680876
"5106",6937518
"5107",67513604
"5108",8214381
"5109",1977964
"5110",44729021
"5111",8113025
"5112",36812919
"5113",212073496
"5114",53278684
"5115",141282007
"5116",212949106
"5117",193946149
"5118",141596462
"5119",18229330
"5120",218415936
"5121",131369107
"5122",142709525
"5123",7777088
"5124",16493552
"5125",140919850
"5126",4219213
"5127",2114544
"5128",221376901
"5129",3703340
"5130",197196950
"5131",15501468
"5132",74150812
"5133",57474302
"5134",214960382
"5135",141698267
"5136",1360202
"5137",2183957
"5138",217022919
"5139",15923365
"5140",9499692
"5141",216795383
"5142",73987991
"5143",36915954
"5144",193030136
"5145",197243868
"5146",10435853
"5147",211765776
"5148",19461881
"5149",2799117
"5150",22444525
"5151",44820306
"5152",65335538
"5153",4703475
"5154",5112490
"5155",22175300
"5156",18890341
"5157",215512256
"5158",22434984
"5159",7955126
"5160",213079261
"5161",8640021
"5162",209229596
"5163",219069846
"5164",199236561
"5165",199603075
"5166",141547110
"5167",65091998
"5168",220390060
"5169",32798432
"5170",20198993
"5171",72361762
"5172",8933225
"5173",2135311
"5174",15918322
"5175",32334041
"5176",21156700
"5177",212247588
"5178",34168608
"5179",212470392
"5180",141320742
"5181",89120553
"5182",192726364
"5183",212922230
"5184",221601124
"5185",35035523
"5186",5105881
"5187",37190380
"5188",222197324
"5189",89059450
"5190",209427528
"5191",210570103
"5192",36166947
"5193",20548911
"5194",220591655
"5195",70493471
"5196",216857586
"5197",119670722
"5198",141525353
"5199",1321253
"5200",20610737
"5201",222465403
"5202",8837731
"5203",16187479
"5204",17804474
"5205",212348183
"5206",97434897
"5207",21183042
"5208",26017390
"5209",18073455
"5210",44826656
"5211",8003914
"5212",66936304
"5213",193047752
"5214",207635480
"5215",82029856
"5216",2480977
"5217",220330905
"5218",216414580
"5219",19105333
"5220",19084931
"5221",195532455
"5222",95432259
"5223",26069229
"5224",18014819
"5225",43898585
"5226",83301220
"5227",193762585
"5228",214061364
"5229",1619591
"5230",17655224
"5231",5726916
"5232",34442188
"5233",21164528
"5234",192643973
"5235",196455956
"5236",210080987
"5237",195100848
"5238",6584505
"5239",18568064
"5240",209340553
"5241",2658105
"5242",48464561
"5243",3826495
"5244",7605369
"5245",220125271
"5246",81949116
"5247",36618292
"5248",21583465
"5249",218435468
"5250",212897547
"5251",198343722
"5252",34211423
"5253",18833129
"5254",19034751
"5255",35026649
"5256",197112999
"5257",140733707
"5258",53379402
"5259",15560102
"5260",1734862
"5261",21178355
"5262",52720575
"5263",36826591
"5264",33701603
"5265",219633295
"5266",9667853
"5267",58507395
"5268",67159826
"5269",6702766
"5270",15950153
"5271",216197026
"5272",196166353
"5273",10443870
"5274",8419828
"5275",144490050
"5276",6685989
"5277",9861722
"5278",213616516
"5279",19572710
"5280",1922089
"5281",16354083
"5282",208218810
"5283",36375398
"5284",17598479
"5285",49002
"5286",63152401
"5287",209718835
"5288",209747341
"5289",219688679
"5290",218174679
"5291",8001987
"5292",56223825
"5293",33255174
"5294",5098276
"5295",1433672
"5296",209528026
"5297",5321828
"5298",211798648
"5299",36814431
"5300",3049927
"5301",141039780
"5302",8553690
"5303",211774154
"5304",196296752
"5305",18770408
"5306",19009692
"5307",193871176
"5308",220761455
"5309",10664885
"5310",7185908
"5311",2219827
"5312",135055795
"5313",219017139
"5314",198070922
"5315",194113198
"5316",9761538
"5317",3579092
"5318",46371660
"5319",211768249
"5320",7219308
"5321",19906297
"5322",207511753
"5323",108535129
"5324",34476672
"5325",17492834
"5326",25124714
"5327",213148078
"5328",32811615
"5329",20164807
"5330",215939976
"5331",9701470
"5332",207613703
"5333",64341751
"5334",31674780
"5335",23191462
"5336",10637920
"5337",57535695
"5338",21133959
"5339",194915783
"5340",58477112
"5341",3736994
"5342",9439298
"5343",4789396
"5344",7559519
"5345",215866619
"5346",31661554
"5347",4793760
"5348",6282751
"5349",33860252
"5350",8565433
"5351",192879700
"5352",218069097
"5353",5411019
"5354",220390321
"5355",35358839
"5356",196673287
"5357",198696849
"5358",22420258
"5359",19656767
"5360",213930405
"5361",23188269
"5362",19168450
"5363",5554212
"5364",215418487
"5365",21163334
"5366",141919531
"5367",194191428
"5368",9666898
"5369",32500473
"5370",141873020
"5371",209954436
"5372",33868565
"5373",5668934
"5374",212205704
"5375",33713384
"5376",209753094
"5377",31507674
"5378",18948196
"5379",9680942
"5380",659002
"5381",40629544
"5382",195995804
"5383",20576127
"5384",36589264
"5385",66038342
"5386",8006027
"5387",214599053
"5388",32204325
"5389",5813219
"5390",19991361
"5391",19548817
"5392",3544665
"5393",18614912
"5394",199686136
"5395",88879321
"5396",19621701
"5397",212248457
"5398",40060407
"5399",65154362
"5400",37169150
"5401",34151505
"5402",7271568
"5403",33866702
"5404",16660295
"5405",6332818
"5406",58473417
"5407",37480581
"5408",213730358
"5409",57326859
"5410",194488565
"5411",6502158
"5412",8384108
"5413",20100461
"5414",4721687
"5415",86171403
"5416",16637567
"5417",7189685
"5418",20419212
"5419",220312483
"5420",31970827
"5421",216326768
"5422",32591908
"5423",17037664
"5424",18249089
"5425",196879554
"5426",83307123
"5427",30187670
"5428",216645832
"5429",2193108
"5430",25973314
"5431",52989699
"5432",83149037
"5433",217373863
"5434",17901539
"5435",23998455
"5436",215730834
"5437",3915259
"5438",21326393
"5439",21623220
"5440",19688473
"5441",17412355
"5442",32310953
"5443",213541991
"5444",53927019
"5445",196235178
"5446",83449668
"5447",19660736
"5448",13335180
"5449",20543471
"5450",193455659
