"maj_occ_code","year","state","bgt","per_bgt","tot_emp","per_oes","abb","region"
23,2012,"Delaware",1067,1.46818025455796,4800,1.18299445471349,"DE","South"
23,2012,"District of Columbia",6593,5.32776287293532,39930,6.10774596182085,"DC","South"
23,2012,"Florida",10989,1.87200711393367,77430,1.0644981680953,"FL","South"
23,2012,"Georgia",7699,1.49750157063582,28590,0.749306125230309,"GA","South"
23,2012,"Hawaii",607,0.61757284714309,3460,0.588225293687629,"HI","West"
23,2012,"Idaho",540,0.56782931471414,3890,0.649914792662145,"ID","West"
23,2012,"Illinois",9801,1.76294417613253,44370,0.786598921418112,"IL","Midwest"
23,2012,"Indiana",1840,0.793815144612411,15060,0.535577114569404,"IN","Midwest"
23,2012,"Iowa",899,0.465359450057976,7190,0.488869548662578,"IA","Midwest"
23,2012,"Kansas",1045,0.757032432863176,7110,0.538261211882627,"KS","Midwest"
23,2012,"Kentucky",1167,0.746297291075129,9850,0.558152712848845,"KY","South"
23,2012,"Louisiana",1446,0.997778115123998,13870,0.742421890472698,"LA","South"
23,2012,"Maine",444,0.747902840009433,3420,0.58852884995956,"ME","Northeast"
23,2012,"Maryland",2842,0.959859499805799,23290,0.927637134162856,"MD","South"
23,2012,"Massachusetts",6185,1.65295661423173,25590,0.799168040773497,"MA","Northeast"
23,2012,"Michigan",3683,0.792569686092479,22480,0.573744550958112,"MI","Midwest"
23,2012,"Minnesota",4505,1.77641255357826,17750,0.672065911681074,"MN","Midwest"
23,2012,"Mississippi",330,0.507185122569738,5350,0.495177801225449,"MS","South"
23,2012,"Missouri",2853,0.973544034696795,17540,0.673085409703328,"MO","Midwest"
23,2012,"Montana",254,0.569302492379415,3380,0.781719783523752,"MT","West"
23,2012,"Nebraska",628,0.654071281271481,4650,0.508291157920051,"NE","Midwest"
23,2012,"Nevada",1570,1.11535783805288,8120,0.720394620107172,"NV","West"
23,2012,"New Hampshire",477,0.833886927030523,3410,0.55654387883338,"NH","Northeast"
23,2012,"New Jersey",6673,1.42355814871308,30010,0.791044146642346,"NJ","Northeast"
23,2012,"New Mexico",698,0.760414850967405,5390,0.696508412374331,"NM","West"
23,2012,"New York",20970,2.52408229687878,104020,1.21770768459943,"NY","Northeast"
23,2012,"North Carolina",4292,1.1335395114582,23860,0.615138702691554,"NC","South"
23,2012,"North Dakota",258,0.565120252332764,1540,0.381859208014084,"ND","Midwest"
23,2012,"Ohio",4547,1.0223928083986,30440,0.602265420190928,"OH","Midwest"
23,2012,"Oklahoma",930,0.697297783642744,12220,0.798745016014119,"OK","South"
23,2012,"Oregon",2260,1.10290708739807,9590,0.595689173240574,"OR","West"
23,2012,"Pennsylvania",7809,1.48596242183902,40770,0.728493624564012,"PA","Northeast"
23,2012,"Rhode Island",1014,1.32058762242134,3200,0.706370579665357,"RI","Northeast"
23,2012,"South Carolina",1779,1.03181876181749,11530,0.641785644707912,"SC","South"
23,2012,"South Dakota",165,0.270412009570946,1770,0.443965084779773,"SD","Midwest"
23,2012,"Tennessee",2006,0.935145819348102,12840,0.483200867052023,"TN","South"
23,2012,"Texas",13125,1.30539343812286,70720,0.668468911280413,"TX","South"
23,2012,"Utah",976,0.838192732800302,8570,0.713661156680685,"UT","West"
23,2012,"Vermont",222,0.682006697182882,2130,0.724268081199633,"VT","Northeast"
23,2012,"Virginia",5739,1.36414849465893,35490,0.986628117094326,"VA","South"
23,2012,"Washington",4843,1.2694626474443,20510,0.742019044311308,"WA","West"
23,2012,"West Virginia",490,0.907575476940174,5750,0.809243673825541,"WV","South"
23,2012,"Wisconsin",1688,0.760517945159808,12460,0.466094086665071,"WI","Midwest"
23,2012,"Wyoming",113,0.496354212422033,1710,0.615019421665947,"WY","West"
23,2013,"Alabama",1571,0.66657332094381,9570,0.518957962778188,"AL","South"
23,2013,"Alaska",494,0.780460060667341,2110,0.65393913097378,"AK","West"
23,2013,"Arizona",4561,1.15299054552809,17950,0.725059176138888,"AZ","West"
23,2013,"Arkansas",1096,0.791821695625474,6260,0.543119902828388,"AR","South"
23,2013,"California",33534,1.51298448755512,121530,0.825918326986999,"CA","West"
23,2013,"Colorado",5561,1.30743079621383,21100,0.919389978213508,"CO","West"
23,2013,"Connecticut",3841,1.41538983100813,13440,0.82172182515178,"CT","Northeast"
23,2013,"Delaware",945,1.35943838651207,4910,1.19134274761004,"DE","South"
23,2013,"District of Columbia",7425,5.2705925778699,40360,6.06142524592626,"DC","South"
23,2013,"Florida",16414,1.83736200755362,78760,1.05672305832505,"FL","South"
23,2013,"Georgia",7234,1.23944994054615,28230,0.72764108195048,"GA","South"
23,2013,"Hawaii",667,1.01488086181187,3240,0.53802723347725,"HI","West"
23,2013,"Idaho",688,0.658448817089044,3850,0.628058727569331,"ID","West"
23,2013,"Illinois",12579,1.52913488819895,46580,0.816519711816572,"IL","Midwest"
23,2013,"Indiana",2852,0.805026617815589,15060,0.527634229657528,"IN","Midwest"
23,2013,"Iowa",1159,0.489372302963257,7580,0.508179136497721,"IA","Midwest"
23,2013,"Kansas",1460,0.745346688312351,7250,0.542477889349475,"KS","Midwest"
23,2013,"Kentucky",1317,0.659136066303983,9490,0.532302756307423,"KY","South"
23,2013,"Louisiana",2202,0.94369541180605,13850,0.73462719658836,"LA","South"
23,2013,"Maine",841,0.629580554120721,3370,0.578610305101042,"ME","Northeast"
23,2013,"Maryland",3313,0.872147356838051,23590,0.930762917837189,"MD","South"
23,2013,"Massachusetts",6876,1.22147059659495,25520,0.783333896073201,"MA","Northeast"
23,2013,"Michigan",4316,0.717557378820752,23370,0.584426789103704,"MI","Midwest"
23,2013,"Minnesota",4918,1.10331150490523,18150,0.675077550230977,"MN","Midwest"
23,2013,"Mississippi",623,0.625476888478374,5000,0.461441913691904,"MS","South"
23,2013,"Missouri",3316,1.02763074710863,17790,0.674088332474461,"MO","Midwest"
23,2013,"Montana",444,0.639308855291577,3350,0.762906788731753,"MT","West"
23,2013,"Nebraska",1215,0.895251849450323,5190,0.559779970878499,"NE","Midwest"
23,2013,"Nevada",1562,1.08784221412802,8530,0.740470671979305,"NV","West"
23,2013,"New Hampshire",445,0.552815632880728,3400,0.548219094148567,"NH","Northeast"
23,2013,"New Jersey",7066,1.34144350407977,29850,0.781194796222001,"NJ","Northeast"
23,2013,"New Mexico",1125,0.977079877365619,5680,0.724508278272405,"NM","West"
23,2013,"New York",22354,2.22364802021317,103890,1.20307107950992,"NY","Northeast"
23,2013,"North Carolina",5788,1.13901805937929,24430,0.61894639767116,"NC","South"
23,2013,"North Dakota",695,0.961405450269747,1730,0.409051143215189,"ND","Midwest"
23,2013,"Ohio",5912,1.07332252506749,30500,0.595023264434191,"OH","Midwest"
23,2013,"Oklahoma",1361,0.67475781102815,13600,0.872432418562283,"OK","South"
23,2013,"Oregon",2391,0.919339582740562,10220,0.623056757910138,"OR","West"
23,2013,"Pennsylvania",7668,1.21951801365517,42370,0.754341424507106,"PA","Northeast"
23,2013,"Rhode Island",670,1.28300875126865,3660,0.802455601841701,"RI","Northeast"
23,2013,"South Carolina",2056,0.96156544350803,11750,0.643440737739031,"SC","South"
23,2013,"South Dakota",275,0.421514078570224,1880,0.466512816695203,"SD","Midwest"
23,2013,"Tennessee",2537,0.820040404040404,13310,0.492953834188256,"TN","South"
23,2013,"Texas",16856,1.28329576175891,72960,0.668502237961508,"TX","South"
23,2013,"Utah",1150,0.724354694448294,8300,0.667905913783808,"UT","West"
23,2013,"Vermont",372,1.10839640069126,2070,0.69395554661571,"VT","Northeast"
23,2013,"Virginia",6803,1.30458628333857,36170,0.996023615976032,"VA","South"
23,2013,"Washington",5153,1.13015538814137,20340,0.719439728353141,"WA","West"
23,2013,"West Virginia",1211,1.10037890834416,6040,0.851387733814471,"WV","South"
23,2013,"Wisconsin",2302,0.743583283265823,12730,0.470637819612251,"WI","Midwest"
23,2013,"Wyoming",165,0.552486187845304,1840,0.659711017891076,"WY","West"
23,2014,"Alabama",1066,0.462557168768279,8980,0.483437683375235,"AL","South"
23,2014,"Alaska",535,0.63812784026527,2190,0.673908360771764,"AK","West"
23,2014,"Arizona",4065,0.878692833627672,18470,0.73090910529919,"AZ","West"
23,2014,"Arkansas",908,0.579765667400951,6890,0.594585731668378,"AR","South"
23,2014,"California",26730,1.23536670471824,122130,0.807752519390227,"CA","West"
23,2014,"Colorado",4683,0.941628295095812,21440,0.905489530277306,"CO","West"
23,2014,"Connecticut",2616,0.969409497693206,13970,0.848461290851559,"CT","Northeast"
23,2014,"Delaware",674,0.849058980625331,5020,1.18304150071878,"DE","South"
23,2014,"District of Columbia",6771,4.71111296651916,39110,5.7970799673905,"DC","South"
23,2014,"Florida",14180,1.49404384354895,79660,1.03923144360023,"FL","South"
23,2014,"Georgia",5454,0.916949956119557,27970,0.702190422393774,"GA","South"
23,2014,"Hawaii",427,0.579171527005398,3870,0.631754219856998,"HI","West"
23,2014,"Idaho",561,0.473517619751002,3830,0.609736682905085,"ID","West"
23,2014,"Illinois",12502,1.23032290317628,47420,0.822424330717948,"IL","Midwest"
23,2014,"Indiana",1689,0.447731520139966,14760,0.50805976930782,"IN","Midwest"
23,2014,"Iowa",1210,0.423436696213916,7300,0.482568055316842,"IA","Midwest"
23,2014,"Kansas",898,0.427334158180261,7320,0.53843324751747,"KS","Midwest"
23,2014,"Kentucky",995,0.397961795667616,9510,0.525992665969768,"KY","South"
23,2014,"Louisiana",1532,0.604821198746141,13360,0.697358805720848,"LA","South"
23,2014,"Maine",495,0.481012166206709,3510,0.598577738365252,"ME","Northeast"
23,2014,"Maryland",2994,0.777141551895094,23540,0.920426508596252,"MD","South"
23,2014,"Massachusetts",5711,0.990751711826741,24810,0.746726862302483,"MA","Northeast"
23,2014,"Michigan",3483,0.546932045695442,24800,0.608778686854553,"MI","Midwest"
23,2014,"Minnesota",3522,0.872533766709938,18330,0.671423652573974,"MN","Midwest"
23,2014,"Mississippi",536,0.448498033637352,5360,0.489913808074438,"MS","South"
23,2014,"Missouri",2316,0.679222706450269,18130,0.678101763887434,"MO","Midwest"
23,2014,"Montana",358,0.536659221394415,3540,0.798502244377777,"MT","West"
23,2014,"Nebraska",936,0.615846196360191,4980,0.528129805397953,"NE","Midwest"
23,2014,"Nevada",1283,0.765979295275168,8940,0.751506796345021,"NV","West"
23,2014,"New Hampshire",323,0.33495452707117,3240,0.516746411483254,"NH","Northeast"
23,2014,"New Jersey",5354,0.989314150666226,29900,0.772757581553062,"NJ","Northeast"
23,2014,"New Mexico",952,0.760723646359394,5020,0.637055837563452,"NM","West"
23,2014,"New York",19997,1.98226597078693,104370,1.18454877169885,"NY","Northeast"
23,2014,"North Carolina",3562,0.697041390012465,25050,0.621452387567975,"NC","South"
23,2014,"North Dakota",367,0.514286515043231,1900,0.431406384814495,"ND","Midwest"
23,2014,"Ohio",4962,0.734744283224523,30320,0.582978265216656,"OH","Midwest"
23,2014,"Oklahoma",1151,0.60403142432814,13700,0.868556357895938,"OK","South"
23,2014,"Oregon",1446,0.624182541018635,11110,0.659946420191628,"OR","West"
23,2014,"Pennsylvania",5299,0.861878273315767,41760,0.738613048830529,"PA","Northeast"
23,2014,"Rhode Island",572,0.705476073014307,3530,0.760890651606923,"RI","Northeast"
23,2014,"South Carolina",2250,0.795604022573938,12530,0.667739597544338,"SC","South"
23,2014,"South Dakota",254,0.330578512396694,1700,0.415394013439218,"SD","Midwest"
23,2014,"Tennessee",1894,0.615650658882727,13500,0.491001934911329,"TN","South"
23,2014,"Texas",15768,1.11106413562762,77600,0.691071463557557,"TX","South"
23,2014,"Utah",772,0.523329514564423,8580,0.669967048240751,"UT","West"
23,2014,"Vermont",250,0.54920913884007,2010,0.667663178873941,"VT","Northeast"
23,2014,"Virginia",4840,0.965830744148642,36550,1.00178429980622,"VA","South"
23,2014,"Washington",3966,0.81794445567302,20070,0.692462953059499,"WA","West"
23,2014,"West Virginia",367,0.496334965243028,6180,0.87322669982479,"WV","South"
23,2014,"Wisconsin",2159,0.658460562512581,13250,0.485728739744708,"WI","Midwest"
23,2014,"Wyoming",127,0.357665878111975,1860,0.657964554812692,"WY","West"
23,2015,"Alabama",882,0.35804609133017,9690,0.514519648916004,"AL","South"
23,2015,"Alaska",221,0.301768280193896,2140,0.653934300993125,"AK","West"
23,2015,"Arizona",2866,0.516131355970358,19100,0.738286942371099,"AZ","West"
23,2015,"Arkansas",593,0.366017751552335,6660,0.566263933408722,"AR","South"
23,2015,"California",22069,0.847183381094325,120200,0.775654014428972,"CA","West"
23,2015,"Colorado",3033,0.586660580200157,21610,0.881504717539129,"CO","West"
23,2015,"Connecticut",1877,0.737828966764284,14660,0.883435878584815,"CT","Northeast"
23,2015,"Delaware",514,0.633262286397181,5190,1.19629356444772,"DE","South"
23,2015,"District of Columbia",4810,2.67081262666926,38140,5.6415111084815,"DC","South"
23,2015,"Florida",9155,0.852688413403461,81430,1.02746899171009,"FL","South"
23,2015,"Georgia",4422,0.756192156943219,27070,0.658964546879716,"GA","South"
23,2015,"Hawaii",222,0.371274709837107,3890,0.627459836118459,"HI","West"
23,2015,"Idaho",311,0.32912839182153,3820,0.594367512058503,"ID","West"
23,2015,"Illinois",7861,0.844689342150224,46920,0.801679905548028,"IL","Midwest"
23,2015,"Indiana",1069,0.299598386821034,14850,0.503837306353439,"IN","Midwest"
23,2015,"Iowa",1032,0.398597185100499,7150,0.4682537083729,"IA","Midwest"
23,2015,"Kansas",764,0.430963971637607,7080,0.516174186916297,"KS","Midwest"
23,2015,"Kentucky",651,0.294310450055381,9680,0.526596381281892,"KY","South"
23,2015,"Louisiana",980,0.443064013707858,12840,0.662094570205744,"LA","South"
23,2015,"Maine",353,0.387452254467226,3470,0.586624289964836,"ME","Northeast"
23,2015,"Maryland",2386,0.569072145277965,24180,0.931206987518437,"MD","South"
23,2015,"Massachusetts",3657,0.651446649779288,27920,0.821940391658129,"MA","Northeast"
23,2015,"Michigan",2422,0.367050893076347,24940,0.60145661505812,"MI","Midwest"
23,2015,"Minnesota",2610,0.628249566724437,18450,0.665526794216951,"MN","Midwest"
23,2015,"Mississippi",286,0.228812813517557,5510,0.49794406036781,"MS","South"
23,2015,"Missouri",1763,0.575461135972686,18180,0.67029466418901,"MO","Midwest"
23,2015,"Montana",380,0.513471880658325,3530,0.789391296569614,"MT","West"
23,2015,"Nebraska",514,0.381733247183418,4820,0.505394721665915,"NE","Midwest"
23,2015,"Nevada",730,0.43960543906346,8550,0.693543153796236,"NV","West"
23,2015,"New Hampshire",186,0.225358938632095,3140,0.494208008058424,"NH","Northeast"
23,2015,"New Jersey",3841,0.672565255989788,31220,0.799119483976656,"NJ","Northeast"
23,2015,"New Mexico",469,0.422503490833746,5360,0.671552966234417,"NM","West"
23,2015,"New York",16533,1.34584560831684,106510,1.18543465751946,"NY","Northeast"
23,2015,"North Carolina",2526,0.459090760389518,24660,0.597808037196945,"NC","South"
23,2015,"North Dakota",168,0.299385191125368,1910,0.42651065160109,"ND","Midwest"
23,2015,"Ohio",3742,0.452805713435213,30300,0.573771267883011,"OH","Midwest"
23,2015,"Oklahoma",514,0.295441351443007,12480,0.781401639190298,"OK","South"
23,2015,"Oregon",1711,0.384613655470685,11900,0.685792003319464,"OR","West"
23,2015,"Pennsylvania",4088,0.581299448846217,42490,0.744200872934138,"PA","Northeast"
23,2015,"Rhode Island",398,0.419009117133051,3920,0.831759638439178,"RI","Northeast"
23,2015,"South Carolina",1724,0.722705702835488,12490,0.647774539193212,"SC","South"
23,2015,"South Dakota",446,0.365813648293963,1610,0.38958524899579,"SD","Midwest"
23,2015,"Tennessee",1501,0.406356597541827,13690,0.486456330861372,"TN","South"
23,2015,"Texas",10144,0.597488240484305,81210,0.70174741240903,"TX","South"
23,2015,"Utah",854,0.399429386590585,8400,0.634220739018166,"UT","West"
23,2015,"Vermont",143,0.365457844565412,2050,0.675341788832153,"VT","Northeast"
23,2015,"Virginia",3693,0.587540887627436,36050,0.978967806759087,"VA","South"
23,2015,"Washington",2955,0.472711508405626,19960,0.668916496030403,"WA","West"
23,2015,"West Virginia",229,0.325556929813338,5730,0.810466760961811,"WV","South"
23,2015,"Wisconsin",1322,0.406715419190692,13870,0.500432962909511,"WI","Midwest"
23,2015,"Wyoming",156,0.397837396715291,1770,0.623612725927492,"WY","West"
23,2016,"Alabama",967,0.295233820911836,9820,0.513332531795775,"AL","South"
23,2016,"Alaska",186,0.251405709342561,2100,0.649149922720247,"AK","West"
23,2016,"Arizona",2475,0.448599553756727,19070,0.718811605019242,"AZ","West"
23,2016,"Arkansas",626,0.273521302765362,6420,0.53889802907699,"AR","South"
23,2016,"California",20343,0.708282761602948,124150,0.777561631858545,"CA","West"
23,2016,"Colorado",3086,0.558914192363559,20370,0.812304600267977,"CO","West"
23,2016,"Connecticut",2163,0.593043053883842,13600,0.816189355930576,"CT","Northeast"
23,2016,"Delaware",486,0.490448366685841,4950,1.12306016879935,"DE","South"
23,2016,"District of Columbia",4570,2.70091370078368,38960,5.54685497878641,"DC","South"
23,2016,"Florida",8349,0.7440201684806,84040,1.02213200389685,"FL","South"
23,2016,"Georgia",5010,0.687997802801428,29320,0.695708296060421,"GA","South"
23,2016,"Hawaii",237,0.322659696128084,4110,0.650193001328862,"HI","West"
23,2016,"Idaho",383,0.363726151245501,3620,0.545599782965832,"ID","West"
23,2016,"Illinois",7811,0.758444504214606,44870,0.76001639616384,"IL","Midwest"
23,2016,"Indiana",1019,0.232707907044724,14740,0.492768933492909,"IN","Midwest"
23,2016,"Iowa",978,0.293052147101391,7420,0.48341596575695,"IA","Midwest"
23,2016,"Kansas",810,0.326735429011686,7160,0.52103800084414,"KS","Midwest"
23,2016,"Kentucky",752,0.218088592690552,9600,0.513465087048378,"KY","South"
23,2016,"Louisiana",1111,0.473073958790191,13130,0.683082141537949,"LA","South"
23,2016,"Maine",244,0.255030049647243,3480,0.583510789919348,"ME","Northeast"
23,2016,"Maryland",2401,0.506696155355869,25160,0.952705517058578,"MD","South"
23,2016,"Massachusetts",3426,0.523251551732564,29200,0.843952588362125,"MA","Northeast"
23,2016,"Michigan",2843,0.359846543106274,25720,0.610623229798034,"MI","Midwest"
23,2016,"Minnesota",2899,0.523709649156085,18640,0.663250782806718,"MN","Midwest"
23,2016,"Mississippi",288,0.195169553549646,5750,0.514642703709008,"MS","South"
23,2016,"Missouri",1788,0.470310962874894,18130,0.657396160052215,"MO","Midwest"
23,2016,"Montana",458,0.549015847138644,3650,0.802656463033822,"MT","West"
23,2016,"Nebraska",474,0.271754709841648,4760,0.491735537190083,"NE","Midwest"
23,2016,"Nevada",764,0.380353071201697,8420,0.662506983075386,"NV","West"
23,2016,"New Hampshire",243,0.216376976777319,3120,0.483683435392605,"NH","Northeast"
23,2016,"New Jersey",3788,0.585059061928533,32290,0.816362648058958,"NJ","Northeast"
23,2016,"New Mexico",420,0.335088559119196,5760,0.715137067938021,"NM","West"
23,2016,"New York",12942,1.07816127766527,108300,1.19041730556792,"NY","Northeast"
23,2016,"North Carolina",2249,0.38164894745327,22010,0.52020552963588,"NC","South"
23,2016,"North Dakota",205,0.299869812617937,2100,0.493885230479774,"ND","Midwest"
23,2016,"Ohio",3027,0.358389838635774,30740,0.575882979978981,"OH","Midwest"
23,2016,"Oklahoma",523,0.235461491015996,12380,0.780142290896029,"OK","South"
23,2016,"Oregon",1467,0.332135652622785,12030,0.671714295286274,"OR","West"
23,2016,"Pennsylvania",4311,0.475281188743189,42610,0.741427731241583,"PA","Northeast"
23,2016,"Rhode Island",329,0.391280044717719,3810,0.801784549338159,"RI","Northeast"
23,2016,"South Carolina",1516,0.549635811891131,13080,0.66066612116253,"SC","South"
23,2016,"South Dakota",399,0.311852749228184,1660,0.397585744395478,"SD","Midwest"
23,2016,"Tennessee",1550,0.338125996653643,13540,0.46801979924232,"TN","South"
23,2016,"Texas",9112,0.537498672769959,83070,0.707264638896575,"TX","South"
23,2016,"Utah",847,0.344573676523833,8730,0.634955269474144,"UT","West"
23,2016,"Vermont",134,0.243247168167296,2250,0.738503955098959,"VT","Northeast"
23,2016,"Virginia",3709,0.475168019104086,36160,0.961561473720599,"VA","South"
23,2016,"Washington",2921,0.499034732544035,20440,0.666425397198014,"WA","West"
23,2016,"West Virginia",244,0.257609510436352,5580,0.80006882312457,"WV","South"
23,2016,"Wisconsin",1417,0.330059909250995,13930,0.496611420280142,"WI","Midwest"
23,2016,"Wyoming",151,0.322037151570731,1580,0.57221497899464,"WY","West"
23,2017,"Alabama",662,0.22755553111186,10080,0.52429820500684,"AL","South"
23,2017,"Alaska",154,0.220779034593494,2030,0.638023698023069,"AK","West"
23,2017,"Arizona",2490,0.446300544880987,18880,0.698211941347238,"AZ","West"
23,2017,"Arkansas",359,0.2252789317135,6240,0.519943672768783,"AR","South"
23,2017,"California",17212,0.649353834081267,129420,0.77520169200258,"CA","West"
23,2017,"Colorado",3140,0.577870858745542,20620,0.806950260243416,"CO","West"
23,2017,"Connecticut",1554,0.51955172782711,13640,0.824458118252922,"CT","Northeast"
23,2017,"Delaware",554,0.524859784750644,4900,1.10686936682554,"DE","South"
23,2017,"District of Columbia",3192,2.03949932591736,39520,5.58018694755867,"DC","South"
23,2017,"Florida",7479,0.667023411371237,86580,1.02838450510332,"FL","South"
23,2017,"Georgia",3357,0.463785495409118,30930,0.718712312915211,"GA","South"
23,2017,"Hawaii",184,0.227686139606251,3880,0.61296386988736,"HI","West"
23,2017,"Idaho",219,0.227220850366251,3940,0.574653967883552,"ID","West"
23,2017,"Illinois",5994,0.63015470014035,47490,0.801132280451967,"IL","Midwest"
23,2017,"Indiana",980,0.240038994089652,15040,0.498262376221223,"IN","Midwest"
23,2017,"Iowa",895,0.280349826465024,7930,0.516457608794759,"IA","Midwest"
23,2017,"Kansas",685,0.330225517514004,7500,0.547801126279116,"KS","Midwest"
23,2017,"Kentucky",544,0.195857470486367,9750,0.519603715566261,"KY","South"
23,2017,"Louisiana",872,0.416270843378095,13420,0.705550823843622,"LA","South"
23,2017,"Maine",136,0.149570534604683,3590,0.599152174638673,"ME","Northeast"
23,2017,"Maryland",2043,0.44463983737891,25000,0.938322204831984,"MD","South"
23,2017,"Massachusetts",3206,0.460938814182423,29460,0.835017445798978,"MA","Northeast"
23,2017,"Michigan",2871,0.314872718379201,26160,0.61178099362962,"MI","Midwest"
23,2017,"Minnesota",2765,0.567817772593603,19750,0.69584641348427,"MN","Midwest"
23,2017,"Mississippi",196,0.153121411216925,5820,0.519888875985958,"MS","South"
23,2017,"Missouri",1709,0.448351671415154,17990,0.645108079808368,"MO","Midwest"
23,2017,"Montana",284,0.400971367255887,3670,0.7965446889786,"MT","West"
23,2017,"Nebraska",518,0.331910858226648,5110,0.52667924100471,"NE","Midwest"
23,2017,"Nevada",783,0.391116705628484,8770,0.669353238387446,"NV","West"
23,2017,"New Hampshire",277,0.238607976569903,3270,0.503115624278791,"NH","Northeast"
23,2017,"New Jersey",3582,0.530719345475773,33630,0.83918282607231,"NJ","Northeast"
23,2017,"New Mexico",438,0.360422632566407,5770,0.720277625205972,"NM","West"
23,2017,"New York",12433,1.02809588505304,111100,1.20657654810504,"NY","Northeast"
23,2017,"North Carolina",2187,0.380241358506575,21570,0.501815796146929,"NC","South"
23,2017,"North Dakota",88,0.148128198222462,2260,0.542395660834713,"ND","Midwest"
23,2017,"Ohio",2333,0.317131489267417,31140,0.579819164941236,"OH","Midwest"
23,2017,"Oklahoma",456,0.228886936880412,12400,0.788302606484425,"OK","South"
23,2017,"Oregon",1226,0.323104331600974,12230,0.668017631732749,"OR","West"
23,2017,"Pennsylvania",4295,0.474823834277085,43340,0.749618185937827,"PA","Northeast"
23,2017,"Rhode Island",333,0.39923749235694,3930,0.82578638818264,"RI","Northeast"
23,2017,"South Carolina",991,0.348498222342569,13150,0.65440466593015,"SC","South"
23,2017,"South Dakota",206,0.254572417202175,1810,0.43149688893127,"SD","Midwest"
23,2017,"Tennessee",1510,0.375962314135187,13590,0.466089342364743,"TN","South"
23,2017,"Texas",7635,0.491904356011187,81400,0.684558249683791,"TX","South"
23,2017,"Utah",530,0.246468066109246,9050,0.641539126797905,"UT","West"
23,2017,"Vermont",96,0.167905553126366,2110,0.691553865818885,"VT","Northeast"
23,2017,"Virginia",3162,0.455838320116136,34900,0.920866194711748,"VA","South"
23,2017,"Washington",2610,0.446547724146427,20320,0.637668243054531,"WA","West"
23,2017,"West Virginia",185,0.19883279773868,6000,0.871421724543593,"WV","South"
23,2017,"Wisconsin",1193,0.319332319749888,14120,0.499792932814663,"WI","Midwest"
23,2017,"Wyoming",205,0.452768513814961,1580,0.589596238525263,"WY","West"
23,2018,"Alabama",871,0.270468335641578,10060,0.517553607441248,"AL","South"
23,2018,"Alaska",400,0.565019634432297,2170,0.688342585249802,"AK","West"
23,2018,"Arizona",4573,0.577220430548631,20320,0.72844073532364,"AZ","West"
23,2018,"Arkansas",540,0.29623290489278,6470,0.534657719895548,"AR","South"
23,2018,"California",31630,0.787412747921123,135520,0.79681602851416,"CA","West"
23,2018,"Colorado",5153,0.634272371548459,22540,0.860095243909885,"CO","West"
23,2018,"Connecticut",1593,0.518089216719354,13300,0.801108300204795,"CT","Northeast"
23,2018,"Delaware",483,0.565984672713211,4760,1.06129183295802,"DE","South"
23,2018,"District of Columbia",5513,2.08453068755861,40010,5.61646335471735,"DC","South"
23,2018,"Florida",11564,0.785627180363397,88420,1.02710526376927,"FL","South"
23,2018,"Georgia",4205,0.528932148256977,33410,0.760226998639282,"GA","South"
23,2018,"Hawaii",431,0.38434100231853,3920,0.610791691986475,"HI","West"
23,2018,"Idaho",328,0.315797581452669,4120,0.583453706063953,"ID","West"
23,2018,"Illinois",7797,0.672207905965037,49630,0.828371947850789,"IL","Midwest"
23,2018,"Indiana",1622,0.324815764178148,15440,0.506545060857583,"IN","Midwest"
23,2018,"Iowa",1416,0.416207398262863,7870,0.510475449179477,"IA","Midwest"
23,2018,"Kansas",1019,0.401769520715378,7440,0.540941412555076,"KS","Midwest"
23,2018,"Kentucky",1092,0.327297904034576,10140,0.536544841708689,"KY","South"
23,2018,"Louisiana",1406,0.498270582898616,14860,0.776477842164941,"LA","South"
23,2018,"Maine",185,0.2029621503017,3660,0.604409214763438,"ME","Northeast"
23,2018,"Maryland",3055,0.515405652085158,25320,0.943364592531324,"MD","South"
23,2018,"Massachusetts",5685,0.640536676217442,29810,0.834696026163702,"MA","Northeast"
23,2018,"Michigan",3670,0.41969813754663,25880,0.599375149091094,"MI","Midwest"
23,2018,"Minnesota",3409,0.531421525299811,19870,0.692889772291383,"MN","Midwest"
23,2018,"Mississippi",391,0.262474239261044,5720,0.508973777172704,"MS","South"
23,2018,"Missouri",2546,0.480562329651413,18650,0.664936287338044,"MO","Midwest"
23,2018,"Montana",395,0.489121686045792,3940,0.850457606630979,"MT","West"
23,2018,"Nebraska",923,0.426022939696753,5230,0.534606302834538,"NE","Midwest"
23,2018,"Nevada",1676,0.534385950368427,8680,0.644332766696607,"NV","West"
23,2018,"New Hampshire",318,0.277484489664139,3330,0.510016541077008,"NH","Northeast"
23,2018,"New Jersey",4426,0.575333455523448,33750,0.833298355377676,"NJ","Northeast"
23,2018,"New Mexico",968,0.584654039427909,5500,0.677606938695052,"NM","West"
23,2018,"New York",15449,1.13370764006966,114010,1.21473061982053,"NY","Northeast"
23,2018,"North Carolina",4051,0.448789674846286,24550,0.560091804864472,"NC","South"
23,2018,"North Dakota",313,0.370304643596569,2640,0.633777457688153,"ND","Midwest"
23,2018,"Ohio",3930,0.392643087433523,33630,0.620845109944783,"OH","Midwest"
23,2018,"Oklahoma",1234,0.341621956823857,12580,0.789026386597841,"OK","South"
23,2018,"Oregon",1909,0.437519910708351,12820,0.679713057171185,"OR","West"
